UniqueCount	AmbigCount
80	0
0	1118
0	1108
0	1084
1	0
2	3
3	0
0	0
4	0
0	0
0	0
0	13123
196	11743
0	15259
1554	7369
0	15587
0	14613
3	525
0	67
13	231
259	479
39	24
4	300
0	282
0	318
330	356
0	67
13	382
0	1
2	110
1	0
169	639
9	635
0	0
5	1256
6	628
214	51
26	134
15	1591
116	46
106	1906
0	167
84	7
76	14
0	0
2	2
3	7
0	0
0	0
0	0
3	9
0	138
0	42
0	191
0	99
0	105
4	1170
0	77
0	125
4	17
0	232
0	147
4	42
1	975
0	43
0	84
0	86
2	1143
0	1003
1	42
0	112
0	113
16	53
23	53
2	463
0	431
6	427
0	495
0	0
0	7
3258	82
57	648
0	648
27	43
3	43
462	11
0	733
1	686
3	452
2	370
1	241
1	591
6	337
0	57
28	193
1	193
3	22
3	385
1	7
4	18
4	117
0	409
1	29
103	207
3	5
0	201
0	32
3	377
0	138
0	61
1	1
10	55
0	168
31	4
0	777
0	557
15	581
0	838
0	912
0	532
0	1401
1	1178
0	1450
14	288
0	1335
0	690
13	1373
0	1286
0	851
654	127
2	192
0	8
14	81
0	204
0	88
0	87
73	62
0	40
0	26
5	125
150	109
0	11
3	1
4	1
2	3
3	4
0	6
0	8
1	5
3	7
18	158
2	13
75	161
3	1
6	7
0	7
0	0
0	0
0	0
1	0
0	15
257	23
1	0
0	0
2	0
0	0
2	0
402	9
701	14
1	0
50	1
1	1
54	16
17	7
377	45
190	9
88	8
113	7
14	0
55	3
0	0
5	1
0	0
0	0
0	0
0	0
0	1
0	0
0	11
22	13
0	0
1	5
9192	238
0	1
0	1
0	1
0	0
0	0
0	40
329	49
167	2
0	591
0	54
0	14
0	583
2	266
2	43
0	591
2	261
0	583
2	555
2	471
0	15
0	3
5	37
0	6
0	12
3	0
0	0
7	0
0	0
0	0
0	0
178	4
0	254
11	66
7	514
10	9
11	240
2	407
0	118
0	289
17	116
0	156
0	194
1	215
4	214
26	53
4	147
0	253
0	192
6	186
0	466
27	89
9	2
4	134
0	122
1	134
5	125
1	1
2	0
0	0
0	0
0	0
0	2773
19	2877
30	112
0	4
1	3100
0	2437
75	3101
0	2910
1	0
0	0
2	1
17704	457
0	0
15	30
12	20
12	62
1	37
63	69
0	27
5	20
8	42
0	0
61	0
3	0
0	0
1	0
1	0
970	87
51	271
19	260
269	14
7	164
0	8211
412	8272
0	8263
468	11
1	5
0	0
3	0
0	0
11	0
8	0
0	0
230	75
24	115
156	121
2	0
50	11
0	3
46	18
0	16
0	34
37	6
0	0
0	911
0	0
0	911
102	53
33	0
3	52
207	121
7	119
3	4
0	0
0	0
0	0
26	1014
0	1263
49	1012
8	1018
10	38
75	1784
0	1220
45	776
0	1217
0	1408
1	3
1	3
1	111
28	220
0	111
39	218
0	222
1582	35
2	2
203	40
3	41
3	52
178	65
381	136
6	0
77	1
1	6
0	24
27	30
59	1
1	2
1	3
0	285
0	182
0	249
0	321
16	43
0	285
0	175
0	189
5	28
0	259
0	270
0	178
0	0
