UniqueCount	AmbigCount
156	4
0	463
12	447
1	463
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	4876
52	4517
2	4849
338	939
0	4849
16	5550
0	120
0	209
8	88
223	476
0	5
0	75
0	22
0	41
1	85
0	9
0	408
174	230
0	14
0	0
148	690
9	689
14	0
15	1578
53	592
13	1
25	110
75	1919
155	66
121	2029
0	108
25	1
0	0
17	20
0	5
0	13
0	0
0	0
0	0
29	94
0	204
1	66
0	340
0	172
0	168
1	1459
0	124
0	299
3	56
0	375
1	471
3	35
0	1138
0	67
0	264
0	392
4	1487
0	1109
6	126
1	87
0	87
13	118
64	119
2	415
2	338
11	379
0	425
16	0
7	8
3196	48
36	727
23	727
14	19
3	19
622	9
0	630
2	548
2	497
7	420
0	106
2	578
7	174
1	1617
87	5600
1213	5624
0	8
0	284
1	6
3	7
0	29
0	292
0	11
151	231
0	6
2	58
0	6
0	281
0	41
0	10
1	0
2	9
0	53
37	6
0	788
0	518
8	545
0	967
0	956
0	482
0	1451
1	1240
0	1513
12	283
1	1423
0	612
13	1429
0	1360
3	777
884	118
6	243
4	7
20	122
0	229
0	145
2	161
111	66
0	61
0	56
2	179
157	134
1	7
0	0
1	0
0	0
0	1
4	2
1	2
2	2
1	2
19	139
8	17
104	142
3	1
0	1
1	1
0	0
0	0
0	0
2	0
0	11
239	12
0	0
1	0
0	0
0	0
0	0
26	0
79	2
1	0
111	5
0	0
3	2
53	16
32	13
19	0
52	2
95	3
0	0
3	0
0	0
3	10
0	0
0	0
0	2
6	32
0	0
0	0
0	0
0	0
0	31
10	1
3404	34
1	97
1116	101
2691	43
1	1
0	1
1	64
534	74
170	2
0	283
0	39
0	45
0	287
3	174
0	39
0	287
0	72
0	283
1	269
1	252
0	44
1	7
0	39
3	0
1	38
0	0
0	0
0	0
0	0
1	0
1	1
358	2
0	378
4	107
22	468
4	9
2	90
3	281
6	200
0	398
12	75
0	226
4	308
3	88
2	86
44	73
4	272
0	88
0	278
3	264
0	374
8	49
4	4
2	57
0	51
0	55
1	53
0	0
1	0
0	0
2	0
1	0
0	2185
16	2320
38	101
0	37
0	2276
67	2030
36	2279
1	2275
0	0
0	0
0	0
26023	393
19	0
1	3
0	3
0	0
1	5
0	0
0	3
1	3
3	6
0	0
80	0
0	0
0	0
0	0
2	0
1368	165
47	419
36	408
398	9
10	268
77	3478
210	3369
0	3570
133	1
0	0
0	3
0	3
0	3
10	3
0	0
0	0
431	22
221	263
0	257
0	0
11	0
0	2
51	22
10	43
0	62
42	3
61	2
0	687
0	0
0	687
13	7
5	0
0	9
8	3
0	3
2	2
29	0
15	1
1	0
24	701
0	167
34	701
8	701
4	1
45	549
0	171
21	585
0	197
0	195
0	2
3	2
0	97
15	121
0	99
8	120
2	123
1631	20
4	22
0	0
0	0
1	154
487	156
0	0
4	0
6	0
9	8
0	55
58	64
0	0
0	0
0	1
0	548
0	462
0	534
0	628
8	106
0	614
0	422
0	155
17	43
0	255
0	241
0	169
0	0
41	0
2	763
0	8
1	773
18	116
1	769
5	3888
9	114
25	3980
3	3866
0	114
0	114
0	0
3	22
0	22
0	21
17	0
6	0
3	994
0	0
0	0
18	1
3	739
0	729
55	995
3	739
0	0
7	1
0	0
0	0
0	0
397	7
3	0
0	119
44	89
47	646
0	0
0	613
519	3585
1212	3612
34	2544
33	0
28	1681
1470	1704
0	0
0	0
1	0
0	0
16	10
10	10
34	6153
60	324
0	6153
2622	38
0	0
1	0
0	0
0	2
13	3
0	0
0	55
0	45
0	43
1	0
0	56
1	40
0	245
2	245
0	245
103	2
0	301
0	423
2	332
3	348
0	419
2	93
0	266
0	356
3	199
0	297
0	213
3	1133
21	1133
2	69
102	70
4	0
0	0
0	32
9	50
0	33
1	0
967	15
0	288
0	455
